[  129154ms] [LOG] 🎉 DV Training Module - Interactive features loaded successfully! @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/assets/common/interactive.js:129
[  673557ms] [LOG] [AuthService] getToken() - token exists: true, token length: 327 @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[  673558ms] [LOG] [AuthService] getToken() - token exists: true, token length: 327 @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[  673558ms] [LOG] [ApiService] GET Request: labs-api/available-labs @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[  673559ms] [LOG] [ApiService] Headers: {Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InN1cnlhLm5Ac2VtaWNvbm9zLmFpIiwic3ViIjo5NSwicm9sZSI6IkxlYXJuZXIiLCJvcmdJZCI6bnVsbCwidGVhbUlkIjpudWxsLCJhdmFpbGFibGVSb2xlcyI6W10sInNpZCI6ImI5NGVjYzQ3LTQ2MDItNDE5Zi1iMmY0LTViOTk1ODhhZjc2MSIsImlhdCI6MTc4NDc5OTY3MSwiZXhwIjoxNzg1NDA0NDcxfQ.XtqvvgxYi_43mtsjpbElbbWChpvHhFSh_eG6XYLo8oU} @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[  703573ms] [LOG] [ApiService] Error: The request connection took longer than 0:00:30.000000 and it was aborted. To get rid of this exception, try raising the RequestOptions.connectTimeout above the duration of 0:00:30.000000 or improve the response time of the server. @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[  703574ms] [LOG] [ApiService] Error Type: DioExceptionType.connectionTimeout @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[  703574ms] [LOG] [ApiService] Error Response: null @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[  703574ms] [LOG] [ApiService] Request URL: http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com:3000/v1/labs-api/available-labs @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[  703574ms] [LOG] [LabHoursLiveSync] poll failed: Connection timeout. Please check your internet connection. @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[  823576ms] [LOG] [AuthService] getToken() - token exists: true, token length: 327 @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[  823576ms] [LOG] [AuthService] getToken() - token exists: true, token length: 327 @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[  823577ms] [LOG] [ApiService] GET Request: labs-api/available-labs @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[  823577ms] [LOG] [ApiService] Headers: {Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InN1cnlhLm5Ac2VtaWNvbm9zLmFpIiwic3ViIjo5NSwicm9sZSI6IkxlYXJuZXIiLCJvcmdJZCI6bnVsbCwidGVhbUlkIjpudWxsLCJhdmFpbGFibGVSb2xlcyI6W10sInNpZCI6ImI5NGVjYzQ3LTQ2MDItNDE5Zi1iMmY0LTViOTk1ODhhZjc2MSIsImlhdCI6MTc4NDc5OTY3MSwiZXhwIjoxNzg1NDA0NDcxfQ.XtqvvgxYi_43mtsjpbElbbWChpvHhFSh_eG6XYLo8oU} @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[  823656ms] [ERROR] Failed to load resource: the server responded with a status of 401 (Unauthorized) @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com:3000/v1/labs-api/available-labs:0
[  823659ms] [LOG] [ApiService] Error: This exception was thrown because the response has a status code of 401 and RequestOptions.validateStatus was configured to throw for this status code.
The status code of 401 has the following meaning: "Client error - the request contains bad syntax or cannot be fulfilled"
Read more about status codes at https://developer.mozilla.org/en-US/docs/Web/HTTP/Status
In order to resolve this exception you typically have either to verify and fix your request code or you have to fix the server code.
 @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[  823659ms] [LOG] [ApiService] Error Type: DioExceptionType.badResponse @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[  823659ms] [LOG] [ApiService] Error Response: {statusCode: 401, timestamp: 2026-07-27T10:54:20.860+05:30, path: /v1/labs-api/available-labs, method: GET, message: Your session has ended or you signed in elsewhere. Please sign in again., error: Unauthorized} @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[  823659ms] [LOG] [ApiService] Request URL: http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com:3000/v1/labs-api/available-labs @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[  823660ms] [LOG] [AuthService] getToken() - token exists: true, token length: 327 @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[  823660ms] [LOG] [ApiService] GET Request: /users/95 @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[  823660ms] [LOG] [ApiService] Headers: {Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InN1cnlhLm5Ac2VtaWNvbm9zLmFpIiwic3ViIjo5NSwicm9sZSI6IkxlYXJuZXIiLCJvcmdJZCI6bnVsbCwidGVhbUlkIjpudWxsLCJhdmFpbGFibGVSb2xlcyI6W10sInNpZCI6ImI5NGVjYzQ3LTQ2MDItNDE5Zi1iMmY0LTViOTk1ODhhZjc2MSIsImlhdCI6MTc4NDc5OTY3MSwiZXhwIjoxNzg1NDA0NDcxfQ.XtqvvgxYi_43mtsjpbElbbWChpvHhFSh_eG6XYLo8oU} @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[  823717ms] [ERROR] Failed to load resource: the server responded with a status of 401 (Unauthorized) @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com:3000/v1/users/95:0
[  823719ms] [LOG] [ApiService] Error: This exception was thrown because the response has a status code of 401 and RequestOptions.validateStatus was configured to throw for this status code.
The status code of 401 has the following meaning: "Client error - the request contains bad syntax or cannot be fulfilled"
Read more about status codes at https://developer.mozilla.org/en-US/docs/Web/HTTP/Status
In order to resolve this exception you typically have either to verify and fix your request code or you have to fix the server code.
 @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[  823719ms] [LOG] [ApiService] Error Type: DioExceptionType.badResponse @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[  823719ms] [LOG] [ApiService] Error Response: {statusCode: 401, timestamp: 2026-07-27T10:54:20.927+05:30, path: /v1/users/95, method: GET, message: Your session has ended or you signed in elsewhere. Please sign in again., error: Unauthorized} @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[  823719ms] [LOG] [ApiService] Request URL: http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com:3000/v1/users/95 @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[  823720ms] [LOG] [LabHoursLiveSync] profile pool merge failed: Exception: Error fetching user profile: Your session has ended or you signed in elsewhere. Please sign in again. @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[  943721ms] [LOG] [AuthService] getToken() - token exists: true, token length: 327 @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[  943722ms] [LOG] [AuthService] getToken() - token exists: true, token length: 327 @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[  943722ms] [LOG] [ApiService] GET Request: labs-api/available-labs @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[  943722ms] [LOG] [ApiService] Headers: {Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InN1cnlhLm5Ac2VtaWNvbm9zLmFpIiwic3ViIjo5NSwicm9sZSI6IkxlYXJuZXIiLCJvcmdJZCI6bnVsbCwidGVhbUlkIjpudWxsLCJhdmFpbGFibGVSb2xlcyI6W10sInNpZCI6ImI5NGVjYzQ3LTQ2MDItNDE5Zi1iMmY0LTViOTk1ODhhZjc2MSIsImlhdCI6MTc4NDc5OTY3MSwiZXhwIjoxNzg1NDA0NDcxfQ.XtqvvgxYi_43mtsjpbElbbWChpvHhFSh_eG6XYLo8oU} @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[  973737ms] [LOG] [ApiService] Error: The request connection took longer than 0:00:30.000000 and it was aborted. To get rid of this exception, try raising the RequestOptions.connectTimeout above the duration of 0:00:30.000000 or improve the response time of the server. @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[  973738ms] [LOG] [ApiService] Error Type: DioExceptionType.connectionTimeout @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[  973738ms] [LOG] [ApiService] Error Response: null @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[  973738ms] [LOG] [ApiService] Request URL: http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com:3000/v1/labs-api/available-labs @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[  973738ms] [LOG] [LabHoursLiveSync] poll failed: Connection timeout. Please check your internet connection. @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1093740ms] [LOG] [AuthService] getToken() - token exists: true, token length: 327 @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1093740ms] [LOG] [AuthService] getToken() - token exists: true, token length: 327 @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1093740ms] [LOG] [ApiService] GET Request: labs-api/available-labs @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1093741ms] [LOG] [ApiService] Headers: {Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InN1cnlhLm5Ac2VtaWNvbm9zLmFpIiwic3ViIjo5NSwicm9sZSI6IkxlYXJuZXIiLCJvcmdJZCI6bnVsbCwidGVhbUlkIjpudWxsLCJhdmFpbGFibGVSb2xlcyI6W10sInNpZCI6ImI5NGVjYzQ3LTQ2MDItNDE5Zi1iMmY0LTViOTk1ODhhZjc2MSIsImlhdCI6MTc4NDc5OTY3MSwiZXhwIjoxNzg1NDA0NDcxfQ.XtqvvgxYi_43mtsjpbElbbWChpvHhFSh_eG6XYLo8oU} @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1093822ms] [ERROR] Failed to load resource: the server responded with a status of 401 (Unauthorized) @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com:3000/v1/labs-api/available-labs:0
[ 1093825ms] [LOG] [ApiService] Error: This exception was thrown because the response has a status code of 401 and RequestOptions.validateStatus was configured to throw for this status code.
The status code of 401 has the following meaning: "Client error - the request contains bad syntax or cannot be fulfilled"
Read more about status codes at https://developer.mozilla.org/en-US/docs/Web/HTTP/Status
In order to resolve this exception you typically have either to verify and fix your request code or you have to fix the server code.
 @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1093825ms] [LOG] [ApiService] Error Type: DioExceptionType.badResponse @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1093826ms] [LOG] [ApiService] Error Response: {statusCode: 401, timestamp: 2026-07-27T10:58:51.029+05:30, path: /v1/labs-api/available-labs, method: GET, message: Your session has ended or you signed in elsewhere. Please sign in again., error: Unauthorized} @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1093826ms] [LOG] [ApiService] Request URL: http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com:3000/v1/labs-api/available-labs @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1093826ms] [LOG] [AuthService] getToken() - token exists: true, token length: 327 @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1093827ms] [LOG] [ApiService] GET Request: /users/95 @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1093827ms] [LOG] [ApiService] Headers: {Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InN1cnlhLm5Ac2VtaWNvbm9zLmFpIiwic3ViIjo5NSwicm9sZSI6IkxlYXJuZXIiLCJvcmdJZCI6bnVsbCwidGVhbUlkIjpudWxsLCJhdmFpbGFibGVSb2xlcyI6W10sInNpZCI6ImI5NGVjYzQ3LTQ2MDItNDE5Zi1iMmY0LTViOTk1ODhhZjc2MSIsImlhdCI6MTc4NDc5OTY3MSwiZXhwIjoxNzg1NDA0NDcxfQ.XtqvvgxYi_43mtsjpbElbbWChpvHhFSh_eG6XYLo8oU} @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1093885ms] [ERROR] Failed to load resource: the server responded with a status of 401 (Unauthorized) @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com:3000/v1/users/95:0
[ 1093887ms] [LOG] [ApiService] Error: This exception was thrown because the response has a status code of 401 and RequestOptions.validateStatus was configured to throw for this status code.
The status code of 401 has the following meaning: "Client error - the request contains bad syntax or cannot be fulfilled"
Read more about status codes at https://developer.mozilla.org/en-US/docs/Web/HTTP/Status
In order to resolve this exception you typically have either to verify and fix your request code or you have to fix the server code.
 @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1093887ms] [LOG] [ApiService] Error Type: DioExceptionType.badResponse @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1093887ms] [LOG] [ApiService] Error Response: {statusCode: 401, timestamp: 2026-07-27T10:58:51.089+05:30, path: /v1/users/95, method: GET, message: Your session has ended or you signed in elsewhere. Please sign in again., error: Unauthorized} @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1093888ms] [LOG] [ApiService] Request URL: http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com:3000/v1/users/95 @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1093888ms] [LOG] [LabHoursLiveSync] profile pool merge failed: Exception: Error fetching user profile: Your session has ended or you signed in elsewhere. Please sign in again. @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1213889ms] [LOG] [AuthService] getToken() - token exists: true, token length: 327 @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1213890ms] [LOG] [AuthService] getToken() - token exists: true, token length: 327 @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1213890ms] [LOG] [ApiService] GET Request: labs-api/available-labs @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1213890ms] [LOG] [ApiService] Headers: {Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InN1cnlhLm5Ac2VtaWNvbm9zLmFpIiwic3ViIjo5NSwicm9sZSI6IkxlYXJuZXIiLCJvcmdJZCI6bnVsbCwidGVhbUlkIjpudWxsLCJhdmFpbGFibGVSb2xlcyI6W10sInNpZCI6ImI5NGVjYzQ3LTQ2MDItNDE5Zi1iMmY0LTViOTk1ODhhZjc2MSIsImlhdCI6MTc4NDc5OTY3MSwiZXhwIjoxNzg1NDA0NDcxfQ.XtqvvgxYi_43mtsjpbElbbWChpvHhFSh_eG6XYLo8oU} @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1243905ms] [LOG] [ApiService] Error: The request connection took longer than 0:00:30.000000 and it was aborted. To get rid of this exception, try raising the RequestOptions.connectTimeout above the duration of 0:00:30.000000 or improve the response time of the server. @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1243906ms] [LOG] [ApiService] Error Type: DioExceptionType.connectionTimeout @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1243906ms] [LOG] [ApiService] Error Response: null @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1243906ms] [LOG] [ApiService] Request URL: http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com:3000/v1/labs-api/available-labs @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1243907ms] [LOG] [LabHoursLiveSync] poll failed: Connection timeout. Please check your internet connection. @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1363908ms] [LOG] [AuthService] getToken() - token exists: true, token length: 327 @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1363908ms] [LOG] [AuthService] getToken() - token exists: true, token length: 327 @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1363909ms] [LOG] [ApiService] GET Request: labs-api/available-labs @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1363909ms] [LOG] [ApiService] Headers: {Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InN1cnlhLm5Ac2VtaWNvbm9zLmFpIiwic3ViIjo5NSwicm9sZSI6IkxlYXJuZXIiLCJvcmdJZCI6bnVsbCwidGVhbUlkIjpudWxsLCJhdmFpbGFibGVSb2xlcyI6W10sInNpZCI6ImI5NGVjYzQ3LTQ2MDItNDE5Zi1iMmY0LTViOTk1ODhhZjc2MSIsImlhdCI6MTc4NDc5OTY3MSwiZXhwIjoxNzg1NDA0NDcxfQ.XtqvvgxYi_43mtsjpbElbbWChpvHhFSh_eG6XYLo8oU} @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1363992ms] [ERROR] Failed to load resource: the server responded with a status of 401 (Unauthorized) @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com:3000/v1/labs-api/available-labs:0
[ 1363994ms] [LOG] [ApiService] Error: This exception was thrown because the response has a status code of 401 and RequestOptions.validateStatus was configured to throw for this status code.
The status code of 401 has the following meaning: "Client error - the request contains bad syntax or cannot be fulfilled"
Read more about status codes at https://developer.mozilla.org/en-US/docs/Web/HTTP/Status
In order to resolve this exception you typically have either to verify and fix your request code or you have to fix the server code.
 @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1363994ms] [LOG] [ApiService] Error Type: DioExceptionType.badResponse @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1363995ms] [LOG] [ApiService] Error Response: {statusCode: 401, timestamp: 2026-07-27T11:03:21.195+05:30, path: /v1/labs-api/available-labs, method: GET, message: Your session has ended or you signed in elsewhere. Please sign in again., error: Unauthorized} @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1363995ms] [LOG] [ApiService] Request URL: http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com:3000/v1/labs-api/available-labs @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1363996ms] [LOG] [AuthService] getToken() - token exists: true, token length: 327 @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1363996ms] [LOG] [ApiService] GET Request: /users/95 @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1363996ms] [LOG] [ApiService] Headers: {Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InN1cnlhLm5Ac2VtaWNvbm9zLmFpIiwic3ViIjo5NSwicm9sZSI6IkxlYXJuZXIiLCJvcmdJZCI6bnVsbCwidGVhbUlkIjpudWxsLCJhdmFpbGFibGVSb2xlcyI6W10sInNpZCI6ImI5NGVjYzQ3LTQ2MDItNDE5Zi1iMmY0LTViOTk1ODhhZjc2MSIsImlhdCI6MTc4NDc5OTY3MSwiZXhwIjoxNzg1NDA0NDcxfQ.XtqvvgxYi_43mtsjpbElbbWChpvHhFSh_eG6XYLo8oU} @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1364049ms] [ERROR] Failed to load resource: the server responded with a status of 401 (Unauthorized) @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com:3000/v1/users/95:0
[ 1364051ms] [LOG] [ApiService] Error: This exception was thrown because the response has a status code of 401 and RequestOptions.validateStatus was configured to throw for this status code.
The status code of 401 has the following meaning: "Client error - the request contains bad syntax or cannot be fulfilled"
Read more about status codes at https://developer.mozilla.org/en-US/docs/Web/HTTP/Status
In order to resolve this exception you typically have either to verify and fix your request code or you have to fix the server code.
 @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1364051ms] [LOG] [ApiService] Error Type: DioExceptionType.badResponse @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1364051ms] [LOG] [ApiService] Error Response: {statusCode: 401, timestamp: 2026-07-27T11:03:21.257+05:30, path: /v1/users/95, method: GET, message: Your session has ended or you signed in elsewhere. Please sign in again., error: Unauthorized} @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1364051ms] [LOG] [ApiService] Request URL: http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com:3000/v1/users/95 @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1364052ms] [LOG] [LabHoursLiveSync] profile pool merge failed: Exception: Error fetching user profile: Your session has ended or you signed in elsewhere. Please sign in again. @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1484053ms] [LOG] [AuthService] getToken() - token exists: true, token length: 327 @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1484053ms] [LOG] [AuthService] getToken() - token exists: true, token length: 327 @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1484053ms] [LOG] [ApiService] GET Request: labs-api/available-labs @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1484054ms] [LOG] [ApiService] Headers: {Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InN1cnlhLm5Ac2VtaWNvbm9zLmFpIiwic3ViIjo5NSwicm9sZSI6IkxlYXJuZXIiLCJvcmdJZCI6bnVsbCwidGVhbUlkIjpudWxsLCJhdmFpbGFibGVSb2xlcyI6W10sInNpZCI6ImI5NGVjYzQ3LTQ2MDItNDE5Zi1iMmY0LTViOTk1ODhhZjc2MSIsImlhdCI6MTc4NDc5OTY3MSwiZXhwIjoxNzg1NDA0NDcxfQ.XtqvvgxYi_43mtsjpbElbbWChpvHhFSh_eG6XYLo8oU} @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1484206ms] [ERROR] Failed to load resource: the server responded with a status of 401 (Unauthorized) @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com:3000/v1/labs-api/available-labs:0
[ 1484209ms] [LOG] [ApiService] Error: This exception was thrown because the response has a status code of 401 and RequestOptions.validateStatus was configured to throw for this status code.
The status code of 401 has the following meaning: "Client error - the request contains bad syntax or cannot be fulfilled"
Read more about status codes at https://developer.mozilla.org/en-US/docs/Web/HTTP/Status
In order to resolve this exception you typically have either to verify and fix your request code or you have to fix the server code.
 @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1484209ms] [LOG] [ApiService] Error Type: DioExceptionType.badResponse @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1484210ms] [LOG] [ApiService] Error Response: {statusCode: 401, timestamp: 2026-07-27T11:05:21.415+05:30, path: /v1/labs-api/available-labs, method: GET, message: Your session has ended or you signed in elsewhere. Please sign in again., error: Unauthorized} @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1484210ms] [LOG] [ApiService] Request URL: http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com:3000/v1/labs-api/available-labs @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1484210ms] [LOG] [AuthService] getToken() - token exists: true, token length: 327 @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1484210ms] [LOG] [ApiService] GET Request: /users/95 @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1484211ms] [LOG] [ApiService] Headers: {Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InN1cnlhLm5Ac2VtaWNvbm9zLmFpIiwic3ViIjo5NSwicm9sZSI6IkxlYXJuZXIiLCJvcmdJZCI6bnVsbCwidGVhbUlkIjpudWxsLCJhdmFpbGFibGVSb2xlcyI6W10sInNpZCI6ImI5NGVjYzQ3LTQ2MDItNDE5Zi1iMmY0LTViOTk1ODhhZjc2MSIsImlhdCI6MTc4NDc5OTY3MSwiZXhwIjoxNzg1NDA0NDcxfQ.XtqvvgxYi_43mtsjpbElbbWChpvHhFSh_eG6XYLo8oU} @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
[ 1484259ms] [ERROR] Failed to load resource: the server responded with a status of 401 (Unauthorized) @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com:3000/v1/users/95:0
[ 1484261ms] [LOG] [ApiService] Error: This exception was thrown because the response has a status code of 401 and RequestOptions.validateStatus was configured to throw for this status code.
The status code of 401 has the following meaning: "Client error - the request contains bad syntax or cannot be fulfilled"
Read more about status codes at https://developer.mozilla.org/en-US/docs/Web/HTTP/Status
In order to resolve this exception you typically have either to verify and fix your request code or you have to fix the server code.
 @ http://semiconlab-staging-alb-124259420.ap-south-1.elb.amazonaws.com/main.dart.js:55772
